away,home,cls,kick,model,market,edge,side,dir,spread_size,neutral,playable,flag,date,actual_home,actual_away,actual_margin,result
Syracuse,Pittsburgh,FBS,19:30,-20.1,-10.5,-9.6,Pittsburgh,FAV,10.5,False,False,BLIND-SPOT NY-RESTRICTED,2026-09-17,27.0,13.0,-14.0,W
