game_id,week,home_team,away_team,home_points,away_points,home_drives,away_drives,neutral
401525820,1,Iowa State,Northern Iowa,30,9,12,13,False
401532395,1,Ohio,Long Island University,27,10,11,11,False
401523992,1,Oregon,Portland State,81,7,13,13,False
401520180,1,Wisconsin,Buffalo,38,17,15,14,False
401540235,1,North Dakota State,Eastern Washington,35,10,12,12,True
401520161,1,Maryland,Towson,38,6,10,11,False
401523997,1,Washington,Boise State,56,19,15,14,False
401520156,1,Indiana,Ohio State,3,23,11,10,False
401520151,1,Auburn,Massachusetts,59,14,12,13,False
401525465,1,Pittsburgh,Wofford,45,7,11,10,False
401531835,1,App State,Gardner-Webb,45,24,12,13,False
401525824,1,Texas,Rice,37,10,12,12,False
401525435,1,Notre Dame,Tennessee State,56,3,10,12,False
401520181,1,Western Kentucky,South Florida,41,24,14,15,False
401525818,1,Cincinnati,Eastern Kentucky,66,13,12,13,False
401523991,1,North Texas,California,21,58,16,15,False
401525466,1,Syracuse,Colgate,65,0,14,16,False
401520150,1,Arkansas,Western Carolina,56,13,12,13,True
401520164,1,Mississippi State,SE Louisiana,48,7,11,11,False
401540369,1,North Dakota,Drake,55,7,12,12,False
401532572,1,UNLV,Bryant,44,14,12,11,False
401531836,1,Georgia Southern,The Citadel,34,0,11,11,False
401531402,1,Charlotte,South Carolina State,24,3,12,12,False
401531837,1,James Madison,Bucknell,38,3,13,13,False
401520154,1,Georgia,UT Martin,48,7,12,14,False
401539978,1,Richmond,Morgan State,10,17,13,14,False
401540115,1,Alabama State,Southern,14,10,11,11,False
401540043,1,Fordham,Wagner,46,16,13,13,False
401540027,1,Sacred Heart,Lafayette,14,19,9,10,False
401531418,1,Florida Atlantic,Monmouth,42,20,15,15,False
401531838,1,Marshall,UAlbany,21,17,13,12,False
401520153,1,Florida International,Maine,14,12,11,12,False
401523996,1,USC,Nevada,66,14,12,14,False
401520178,1,Vanderbilt,Alabama A&M,47,13,13,12,False
401520175,1,UL Monroe,Army,17,13,12,12,False
401525821,1,Kansas State,Southeast Missouri State,45,0,11,12,False
401531841,1,Troy,Stephen F. Austin,48,30,12,13,False
401540363,1,Murray State,Presbyterian,41,10,12,11,False
401540200,1,North Alabama,Chattanooga,41,27,15,16,False
401540173,1,Southern Illinois,Austin Peay,49,23,13,13,False
401525819,1,Houston,UTSA,17,14,12,11,False
401525823,1,Oklahoma State,Central Arkansas,27,13,13,11,False
401523990,1,Colorado State,Washington State,24,50,13,13,False
401531840,1,Southern Miss,Alcorn State,40,14,12,13,False
401531426,1,Memphis,Bethune-Cookman,56,14,16,13,False
401525817,1,Baylor,Texas State,31,42,12,12,False
401520173,1,Texas A&M,New Mexico,52,10,11,11,False
401531839,1,Louisiana,Northwestern State,38,13,15,16,False
401520167,1,North Carolina,South Carolina,31,17,12,12,True
401520149,1,Alabama,Middle Tennessee,56,7,13,12,False
401525825,1,Wyoming,Texas Tech,35,33,14,14,False
401520169,1,Penn State,West Virginia,38,15,9,10,False
401520155,1,Illinois,Toledo,30,28,9,11,False
401540213,1,McNeese,Tarleton State,34,52,14,13,False
401525467,1,Virginia Tech,Old Dominion,36,17,12,12,False
401531347,1,Tulane,South Alabama,37,17,12,11,False
401520177,1,UTEP,Incarnate Word,28,14,9,8,False
401520166,1,New Mexico State,Western Illinois,58,21,12,11,False
401523989,1,Arizona,Northern Arizona,38,3,11,12,False
401520152,1,BYU,Sam Houston,14,0,14,14,False
401523995,1,UCLA,Coastal Carolina,27,13,11,11,False
401532571,1,San Diego State,Idaho State,36,28,15,14,False
401520171,1,Rutgers,Northwestern,24,7,11,12,False
401540148,1,Florida A&M,Jackson State,28,10,12,11,True
401532573,1,San José State,Oregon State,17,42,10,10,False
401520182,1,Florida State,LSU,45,24,12,11,True
401525468,1,Duke,Clemson,28,7,12,13,False
401525469,2,Louisville,Murray State,56,0,14,13,False
401520193,2,Indiana,Indiana State,41,7,11,10,False
401520195,2,Kansas,Illinois,34,23,11,11,False
401520216,2,Wake Forest,Vanderbilt,36,20,11,10,False
401525490,2,Boston College,Holy Cross,31,28,9,8,False
401520188,2,Colorado,Nebraska,36,14,13,13,False
401523999,2,Baylor,Utah,13,20,11,11,False
401525436,2,NC State,Notre Dame,24,45,16,16,False
401520191,2,Georgia,Ball State,45,3,12,13,False
401525498,2,Virginia,James Madison,35,36,14,14,False
401525829,2,Kansas State,Troy,42,13,13,13,False
401520185,2,Army,Delaware State,57,0,12,11,False
401540004,2,Central Connecticut,Stonehill,30,33,8,7,False
401520209,2,Penn State,Delaware,63,7,11,12,False
401520208,2,Ohio State,Youngstown State,35,7,10,10,False
401520215,2,Virginia Tech,Purdue,17,24,13,14,False
401540028,2,Georgetown,Sacred Heart,27,10,12,12,False
401525494,2,Georgia Tech,South Carolina State,48,13,12,12,False
401540553,2,Presbyterian,Virginia Lynchburg,48,17,8,4,False
401541636,2,Butler,Taylor,41,13,12,12,False
401532396,2,Central Michigan,New Hampshire,45,42,13,13,False
401532400,2,Bowling Green,Eastern Illinois,38,15,9,9,False
401540441,2,South Dakota,St. Thomas (MN),24,0,5,4,False
401525491,2,Clemson,Charleston Southern,66,17,13,14,False
401540625,2,Western Carolina,Samford,30,7,10,9,False
401525828,2,BYU,Southern Utah,41,16,13,12,False
401540312,2,The Citadel,Campbell,7,56,11,10,False
401520196,2,Kentucky,Eastern Kentucky,28,17,11,11,False
401540383,2,North Dakota State,Maine,44,7,11,12,False
401531395,2,UTSA,Texas State,20,13,12,11,False
401520203,2,Michigan State,Richmond,45,14,13,11,False
401526833,2,Massachusetts,Miami (OH),28,41,14,14,False
401525497,2,Syracuse,Western Michigan,48,7,12,12,False
401520207,2,Northwestern,UTEP,38,7,12,11,False
401520201,2,Miami,Texas A&M,48,33,13,14,False
401520202,2,Michigan,UNLV,35,7,11,11,False
401532397,2,Northern Illinois,Southern Illinois,11,14,12,13,False
401520194,2,Iowa State,Iowa,13,20,12,11,False
401532398,2,Toledo,Texas Southern,71,3,11,12,False
401520214,2,Tulane,Ole Miss,20,37,14,13,False
401531432,2,Navy,Wagner,24,0,13,13,False
401532578,2,San José State,Cal Poly,59,3,12,11,False
401540272,2,North Dakota,Northern Arizona,37,22,9,9,False
401520184,2,Arkansas,Kent State,28,6,9,9,False
401540100,2,Western Illinois,Illinois State,18,34,13,12,False
401540279,2,Northern Colorado,Incarnate Word,7,42,14,13,False
401531411,2,East Carolina,Marshall,13,31,14,14,False
401540079,2,Merrimack,Lehigh,12,14,15,13,False
401532580,2,Wyoming,Portland State,31,17,12,11,False
401540310,2,Northern Iowa,Weber State,17,34,13,15,False
401520213,2,Tennessee,Austin Peay,30,13,13,12,False
401524004,2,Washington,Tulsa,43,10,9,10,False
401531844,2,South Alabama,SE Louisiana,35,17,10,9,False
401525495,2,North Carolina,App State,40,34,12,10,False
401540605,2,Villanova,Colgate,42,19,11,11,False
401540020,2,Bryant,Long Island University,21,10,12,11,False
401540616,2,William & Mary,Wofford,23,6,10,10,False
401540581,2,Chattanooga,Kennesaw State,27,20,10,10,False
401525492,2,Duke,Lafayette,42,7,9,9,False
401531378,2,Georgia Southern,UAB,49,35,12,12,False
401540503,2,Towson,Monmouth,23,42,7,7,False
401525830,2,Oklahoma,SMU,28,11,12,11,False
401531419,2,Florida Atlantic,Ohio,10,17,12,12,False
401532399,2,Akron,Morgan State,24,21,11,16,False
401540033,2,Robert Morris,Saint Francis,31,21,11,12,False
401531842,2,Old Dominion,Louisiana,38,31,11,10,False
401525833,2,West Virginia,Duquesne,56,17,13,15,False
401532401,2,Buffalo,Fordham,37,40,9,10,False
401520198,2,Liberty,New Mexico State,33,17,10,10,False
401540047,2,Bucknell,VMI,21,13,13,13,False
401520189,2,Florida International,North Texas,46,39,14,17,False
401525496,2,Pittsburgh,Cincinnati,21,27,12,12,False
401525831,2,Rice,Houston,43,41,13,13,False
401525827,2,Boise State,UCF,16,18,10,10,False
401524002,2,Texas Tech,Oregon,30,38,13,11,False
401520187,2,Coastal Carolina,Jacksonville State,30,16,12,11,False
401520183,2,Alabama,Texas,24,34,12,12,False
401540266,2,South Dakota State,Montana State,20,16,9,9,False
401540346,2,UT Martin,Missouri State,38,31,12,13,False
401540183,2,Central Arkansas,Texas College,70,2,12,13,False
401540513,2,Drake,Northwestern (IA),24,27,10,11,False
401520197,2,Louisiana Tech,Northwestern State,51,21,15,16,False
401539994,2,North Carolina A&T,North Carolina Central,16,30,11,11,False
401520206,2,Missouri,Middle Tennessee,23,19,10,10,False
401531427,2,Arkansas State,Memphis,3,37,13,12,False
401520218,2,Western Kentucky,Houston Christian,52,22,11,11,False
401531422,2,South Florida,Florida A&M,38,24,14,13,False
401540125,2,Stephen F. Austin,Alcorn State,38,10,12,11,False
401532576,2,Nevada,Idaho,6,33,9,11,False
401540494,2,Southeast Missouri State,Lindenwood,45,7,11,12,False
401540528,2,Mercer,Morehead State,48,22,10,12,False
401520192,2,Georgia State,UConn,35,14,13,13,False
401520199,2,LSU,Grambling,72,10,11,11,False
401524001,2,San Diego State,UCLA,10,35,13,14,False
401520212,2,South Carolina,Furman,47,21,13,14,False
401520205,2,Mississippi State,Arizona,31,24,13,12,False
401520200,2,Maryland,Charlotte,38,20,12,10,False
401520204,2,Minnesota,Eastern Michigan,25,6,8,9,False
401520190,2,Florida,McNeese,49,7,10,10,False
401520217,2,Washington State,Wisconsin,31,22,13,12,False
401520210,2,Rutgers,Temple,36,7,13,12,False
401532577,2,New Mexico,Tennessee Tech,56,10,12,13,False
401532579,2,Utah State,Idaho State,78,28,14,15,False
401531843,2,UL Monroe,Lamar,24,14,10,10,False
401525832,2,TCU,Nicholls,41,6,15,15,False
401520211,2,Sam Houston,Air Force,3,13,9,10,True
401525493,2,Florida State,Southern Miss,66,13,12,12,False
401524000,2,Oregon State,UC Davis,55,7,12,13,False
401532574,2,Fresno State,Eastern Washington,34,31,15,17,False
401540220,2,Utah Tech,Montana,13,43,15,13,False
401540286,2,Sacramento State,East Texas A&M,34,6,11,10,False
401524003,2,USC,Stanford,56,10,13,14,False
401523998,2,Arizona State,Oklahoma State,15,27,12,12,False
401520186,2,California,Auburn,10,14,13,13,False
401532575,2,Hawai'i,UAlbany,31,20,15,14,False
401531428,3,Memphis,Navy,28,24,14,14,False
401525499,3,Miami,Bethune-Cookman,48,7,10,10,False
401531396,3,UTSA,Army,29,37,10,10,False
401520231,3,Maryland,Virginia,42,14,10,12,False
401532581,3,Air Force,Utah State,39,21,10,9,False
401520222,3,Buffalo,Liberty,27,55,16,17,False
401520249,3,Wisconsin,Georgia Southern,35,14,13,13,False
401525504,3,Old Dominion,Wake Forest,24,27,14,16,False
401520235,3,Mississippi State,LSU,14,41,10,11,False
401525838,3,Ohio,Iowa State,10,7,11,10,False
401540080,3,Lehigh,Cornell,20,23,12,13,False
401532404,3,Kent State,Central Connecticut,38,10,14,13,False
401525500,3,Boston College,Florida State,29,31,11,12,False
401520230,3,Indiana,Louisville,14,21,10,10,True
401520236,3,Missouri,Kansas State,30,27,13,13,False
401525834,3,Baylor,Long Island University,30,7,10,9,False
401520226,3,Illinois,Penn State,13,30,15,15,False
401532582,3,Boise State,North Dakota,42,18,13,13,False
401540039,3,Georgetown,Stonehill,20,23,9,9,False
401540072,3,Lafayette,Columbia,24,3,11,10,False
401549200,3,Colgate,Pennsylvania,6,20,12,11,False
401540313,3,Monmouth,Campbell,31,45,8,8,False
401540044,3,Sacred Heart,Wagner,10,17,12,12,False
401540398,3,Marist,Davidson,21,49,13,14,False
401526834,3,Eastern Michigan,Massachusetts,19,17,14,13,False
401524012,3,Utah,Weber State,31,7,10,11,False
401540375,3,South Dakota,Lamar,35,6,8,8,False
401540452,3,Youngstown State,Robert Morris,48,28,12,11,False
401532402,3,Ball State,Indiana State,45,7,12,12,False
401531388,3,Temple,Norfolk State,41,9,10,10,False
401525502,3,NC State,VMI,45,7,8,10,False
401525437,3,Notre Dame,Central Michigan,41,17,12,11,False
401540101,3,Eastern Illinois,Illinois State,14,13,14,15,False
401540267,3,Montana State,Stetson,57,20,11,11,False
401520227,3,Iowa,Western Michigan,41,10,13,14,False
401520243,3,Rutgers,Virginia Tech,35,16,13,13,False
401525842,3,Tulsa,Oklahoma,17,66,13,12,False
401540464,3,South Dakota State,Drake,70,7,13,14,True
401520239,3,North Carolina,Minnesota,31,13,12,11,False
401520225,3,Georgia,South Carolina,24,14,11,10,False
401540184,3,North Dakota State,Central Arkansas,49,31,10,10,False
401520223,3,Duke,Northwestern,38,14,10,9,False
401531412,3,App State,East Carolina,43,28,11,13,False
401524009,3,Oregon State,San Diego State,26,9,12,11,False
401534851,3,Howard,Hampton,34,35,12,12,True
401520246,3,UConn,Florida International,17,24,14,14,False
401520244,3,South Florida,Alabama,3,17,13,12,False
401539971,3,Richmond,Delaware State,38,6,9,11,False
401540488,3,Maine,Rhode Island,17,34,11,11,False
401524006,3,California,Idaho,31,17,11,12,False
401540221,3,Northern Arizona,Utah Tech,36,50,15,11,False
401540236,3,Eastern Washington,SE Louisiana,40,29,5,6,False
401520245,3,Texas A&M,UL Monroe,47,3,11,11,False
401540559,3,San Diego,Princeton,12,23,15,15,False
401540283,3,Portland State,North American,91,0,13,16,False
401531348,3,Southern Miss,Tulane,3,21,10,11,False
401540290,3,Bryant,Brown,25,29,11,12,False
401520240,3,Ohio State,Western Kentucky,63,10,12,14,False
401524011,3,UCLA,North Carolina Central,59,7,13,13,False
401520233,3,Michigan State,Washington,7,41,12,12,False
401540598,3,Kennesaw State,Furman,28,31,14,14,False
401524013,3,Washington State,Northern Colorado,64,21,12,12,False
401540334,3,New Hampshire,Dartmouth,24,7,12,11,False
401539979,3,Morgan State,Towson,10,20,14,14,False
401540484,3,Tennessee State,Gardner-Webb,27,25,19,19,False
401540554,3,Wofford,Presbyterian,20,23,12,11,False
401540034,3,Delaware,Saint Francis,42,14,10,11,False
401540192,3,Eastern Kentucky,Western Carolina,24,27,13,12,False
401540411,3,Elon,North Carolina A&T,27,3,11,11,False
401531403,3,Charlotte,Georgia State,25,41,11,13,False
401540582,3,Chattanooga,The Citadel,48,3,10,11,False
401525843,3,UCF,Villanova,48,14,13,13,False
401525835,3,Cincinnati,Miami (OH),24,31,12,11,False
401540202,3,Tennessee Tech,North Alabama,7,20,12,12,False
401540409,3,Northwestern State,Stephen F. Austin,7,41,17,15,False
401532403,3,Toledo,San José State,21,17,10,13,False
401520229,3,Louisiana Tech,North Texas,37,40,12,11,False
401520221,3,Auburn,Samford,45,13,12,13,False
401520237,3,Nebraska,Northern Illinois,35,11,13,13,False
401520234,3,Middle Tennessee,Murray State,35,14,13,14,False
401520247,3,UNLV,Vanderbilt,40,37,15,15,False
401531438,3,SMU,Prairie View A&M,69,0,11,13,False
401531441,3,Rice,Texas Southern,59,7,14,13,False
401531845,3,Coastal Carolina,Duquesne,66,7,9,13,False
401531846,3,Arkansas State,Stony Brook,31,7,11,11,False
401531848,3,Troy,James Madison,14,16,13,14,False
401540174,3,Austin Peay,East Tennessee State,63,3,10,12,False
401540355,3,UT Martin,Houston Christian,66,7,14,14,False
401520224,3,Florida,Tennessee,29,16,11,11,False
401525839,3,Oklahoma State,South Alabama,7,33,11,13,False
401540446,3,Southeast Missouri State,Southern Illinois,25,26,14,15,False
401525841,3,Texas Tech,Tarleton State,41,3,11,13,False
401531379,3,UAB,Louisiana,21,41,13,14,False
401540450,3,Western Illinois,Lindenwood,40,43,11,11,False
401525503,3,West Virginia,Pittsburgh,17,6,12,11,False
401520228,3,Kentucky,Akron,35,3,10,11,False
401520241,3,Ole Miss,Georgia Tech,48,23,11,11,False
401520232,3,Michigan,Bowling Green,31,6,12,13,False
401520220,3,Arkansas,BYU,31,38,15,15,False
401520242,3,Purdue,Syracuse,20,35,11,12,False
401524010,3,Stanford,Sacramento State,23,30,11,8,False
401524008,3,Oregon,Hawai'i,55,10,11,11,False
401525501,3,Clemson,Florida Atlantic,48,14,14,15,False
401525840,3,Texas,Wyoming,31,10,9,11,False
401520238,3,New Mexico,New Mexico State,17,27,9,9,False
401525836,3,Houston,TCU,13,36,12,14,False
401541630,3,Abilene Christian,Incarnate Word,20,27,10,11,False
401531847,3,Texas State,Jackson State,77,34,13,13,False
401540206,3,UC Davis,Southern Utah,23,21,13,12,False
401524007,3,Colorado,Colorado State,43,35,16,15,False
401524005,3,Arizona State,Fresno State,0,29,13,13,False
401525837,3,Nevada,Kansas,24,31,10,11,False
401520219,3,Arizona,UTEP,31,10,12,11,False
401540087,4,Alabama A&M,Arkansas-Pine Bluff,31,24,12,12,False
401531849,4,Coastal Carolina,Georgia State,17,30,9,10,False
401520266,4,Purdue,Wisconsin,17,38,11,11,False
401540291,4,Harvard,Brown,34,31,10,10,False
401525505,4,Virginia,NC State,21,24,13,13,False
401532584,4,San José State,Air Force,20,45,9,9,False
401532583,4,San Diego State,Boise State,31,34,12,12,False
401525507,4,Clemson,Florida State,24,31,13,11,False
401525511,4,Marshall,Virginia Tech,24,17,14,13,False
401520271,4,Troy,Western Kentucky,27,24,13,11,False
401525849,4,TCU,SMU,34,17,11,11,False
401531338,4,Northern Illinois,Tulsa,14,22,13,14,False
401520260,4,Michigan,Rutgers,31,7,7,8,False
401540029,4,Saint Francis,Sacred Heart,34,37,12,13,False
401540307,4,Yale,Cornell,21,23,9,9,False
401540422,4,Princeton,Bryant,13,16,11,12,False
401520268,4,Syracuse,Army,29,16,12,11,False
401525845,4,Cincinnati,Oklahoma,6,20,12,12,False
401520270,4,Texas A&M,Auburn,27,10,13,11,False
401520274,4,Vanderbilt,Kentucky,28,45,15,14,False
401540058,4,Columbia,Georgetown,30,0,11,11,False
401540102,4,Illinois State,Lindenwood,48,17,11,11,False
401540599,4,Furman,Mercer,38,14,12,10,False
401540040,4,Fordham,Stonehill,44,0,13,14,False
401532406,4,Toledo,Western Michigan,49,31,17,15,False
401540081,4,Dartmouth,Lehigh,34,17,12,12,False
401540067,4,Holy Cross,Colgate,47,7,11,11,False
401540529,4,St. Thomas (MN),Morehead State,35,28,13,14,False
401540549,4,Villanova,Rhode Island,35,9,11,9,False
401531871,4,Ball State,Georgia Southern,3,40,13,14,False
401540472,4,Western Carolina,Charleston Southern,77,21,14,13,False
401539995,4,North Carolina Central,Mississippi Valley State,45,3,13,12,True
401540222,4,Missouri State,Utah Tech,59,14,14,15,False
401540390,4,Eastern Illinois,McNeese,31,28,10,11,False
401540583,4,Samford,Chattanooga,24,47,11,10,False
401540499,4,Robert Morris,Virginia Lynchburg,46,0,9,2,False
401520261,4,Michigan State,Maryland,9,31,11,11,False
401540048,4,Bucknell,Pennsylvania,21,37,12,12,False
401540573,4,Stony Brook,Richmond,19,20,13,13,False
401525506,4,Louisville,Boston College,56,28,12,12,False
401520272,4,UConn,Duke,7,41,13,13,False
401540073,4,Lafayette,Monmouth,28,20,10,9,False
401525847,4,Kansas,BYU,38,27,9,10,False
401520255,4,Illinois,Florida Atlantic,23,17,13,12,False
401525509,4,Temple,Miami,7,41,11,12,False
401520250,4,Alabama,Ole Miss,24,10,11,10,False
401532408,4,Miami (OH),Delaware State,62,20,12,11,False
401525850,4,West Virginia,Texas Tech,20,13,13,13,False
401540489,4,William & Mary,Maine,28,3,10,9,False
401524015,4,Oregon,Colorado,42,6,10,11,False
401532405,4,Bowling Green,Ohio,7,38,13,11,False
401526835,4,Massachusetts,New Mexico,31,34,11,11,False
401531873,4,Old Dominion,East Texas A&M,10,9,13,14,False
401524017,4,Utah,UCLA,14,7,14,14,False
401520263,4,Nebraska,Louisiana Tech,28,14,12,11,False
401525846,4,Iowa State,Oklahoma State,34,27,15,15,False
401520269,4,Tennessee,UTSA,45,14,14,16,False
401540260,4,Northern Arizona,Montana,28,14,9,8,False
401540245,4,Idaho,Sacramento State,36,27,10,9,False
401540045,4,Wagner,Merrimack,30,27,16,13,False
401539988,4,Towson,Norfolk State,14,21,13,12,False
401540227,4,Portland State,Cal Poly,59,21,13,14,False
401531423,4,South Florida,Rice,42,29,12,11,False
401531876,4,South Alabama,Central Michigan,30,34,11,11,False
401540467,4,San Diego,Dayton,40,25,12,13,False
401520257,4,Jacksonville State,Eastern Michigan,21,0,14,13,False
401540117,4,Florida A&M,Alabama State,23,10,10,11,False
401540193,4,Eastern Kentucky,Southeast Missouri State,41,38,11,11,False
401540314,4,Campbell,Elon,24,28,9,8,False
401531413,4,East Carolina,Gardner-Webb,44,0,15,14,False
401520275,4,Florida International,Liberty,6,38,12,13,False
401525508,4,Wake Forest,Georgia Tech,16,30,12,13,False
401524019,4,Washington State,Oregon State,38,35,11,11,False
401531874,4,Arkansas State,Southern Miss,44,37,14,14,False
401524016,4,Stanford,Arizona,20,21,10,11,False
401520254,4,Houston,Sam Houston,38,7,12,11,False
401520262,4,Middle Tennessee,Colorado State,23,31,12,11,False
401520251,4,Florida,Charlotte,22,7,11,11,False
401531877,4,Texas State,Nevada,35,24,12,10,False
401540399,4,Davidson,St. Andrews,84,6,12,14,False
401540356,4,SE Louisiana,Houston Christian,19,34,10,11,False
401531349,4,Tulane,Nicholls,36,7,11,12,False
401540376,4,Lamar,Lincoln (CA),38,0,12,11,False
401540126,4,Alcorn State,Prairie View A&M,20,23,10,10,False
401531870,4,Wyoming,App State,22,19,12,12,False
401540203,4,North Alabama,UT Martin,21,37,14,15,False
401540142,4,Jackson State,Bethune-Cookman,22,16,13,13,False
401540175,4,Stephen F. Austin,Austin Peay,20,22,13,12,False
401540535,4,Tennessee Tech,Kennesaw State,17,7,11,11,False
401520258,4,LSU,Arkansas,34,31,9,10,False
401544201,4,Incarnate Word,North American,63,3,11,14,False
401520256,4,Indiana,Akron,29,27,14,18,False
401525844,4,Baylor,Texas,6,38,14,11,False
401520267,4,South Carolina,Mississippi State,37,30,12,12,False
401520265,4,Penn State,Iowa,31,0,12,10,False
401531875,4,Louisiana,Buffalo,45,38,13,16,False
401520252,4,Georgia,UAB,49,21,12,14,False
401520264,4,Northwestern,Minnesota,37,34,14,13,False
401521330,4,Notre Dame,Ohio State,14,17,9,8,False
401520259,4,Missouri,Memphis,34,27,12,12,True
401531872,4,Utah State,James Madison,38,45,17,17,False
401540268,4,Weber State,Montana State,0,40,12,13,False
401525848,4,Kansas State,UCF,44,31,11,12,False
401540207,4,Southern Utah,Western Illinois,37,17,12,13,False
401525510,4,Pittsburgh,North Carolina,24,41,12,12,False
401520273,4,UTEP,UNLV,28,45,13,13,False
401540237,4,UC Davis,Eastern Washington,24,27,7,5,False
401524014,4,Arizona State,USC,28,42,12,12,False
401524018,4,Washington,California,59,32,11,14,False
401532407,4,Fresno State,Kent State,53,10,10,10,False
401520253,4,Hawai'i,New Mexico State,20,17,10,9,False
401520277,5,Western Kentucky,Middle Tennessee,31,10,13,13,False
401531339,5,Tulsa,Temple,48,26,13,11,False
401520276,5,Sam Houston,Jacksonville State,28,35,17,16,False
401525512,5,NC State,Louisville,10,13,13,13,False
401541632,5,Princeton,Columbia,10,7,12,10,False
401520278,5,UTEP,Louisiana Tech,10,24,11,10,False
401524020,5,Oregon State,Utah,21,7,12,12,False
401525851,5,BYU,Cincinnati,35,27,12,12,False
401540005,5,Brown,Central Connecticut,42,20,13,12,False
401539981,5,Yale,Morgan State,45,3,13,15,False
401520292,5,UConn,Utah State,33,34,13,13,False
401532412,5,Akron,Buffalo,10,13,11,11,False
401520284,5,Minnesota,Louisiana,35,24,10,10,False
401534852,5,Robert Morris,Howard,10,35,11,10,False
401524023,5,Colorado,USC,41,48,14,15,False
401540013,5,Long Island University,Duquesne,28,31,12,12,False
401520279,5,Arkansas,Texas A&M,22,34,13,12,True
401525514,5,Syracuse,Clemson,14,31,14,14,False
401540400,5,Davidson,San Diego,55,33,11,11,False
401520282,5,Kentucky,Florida,33,14,11,10,False
401531880,5,James Madison,South Alabama,31,23,15,15,False
401531370,5,Tulane,UAB,35,23,10,11,False
401520287,5,Northwestern,Penn State,13,41,13,12,False
401540035,5,Stonehill,Saint Francis,10,15,14,13,False
401540522,5,Marist,Stetson,34,24,10,11,False
401539972,5,Delaware State,Virginia Lynchburg,48,10,15,15,False
401540555,5,Butler,Presbyterian,27,17,11,10,False
401540468,5,Dayton,St. Thomas (MN),14,20,13,15,False
401540082,5,Monmouth,Lehigh,49,7,12,13,False
401540030,5,Sacred Heart,Merrimack,7,17,16,16,False
401540335,5,Pennsylvania,Dartmouth,20,23,15,16,False
401540591,5,Samford,East Tennessee State,42,28,14,13,False
401532410,5,Central Michigan,Eastern Michigan,26,23,9,9,False
401540308,5,Cornell,Colgate,25,35,15,13,False
401525513,5,Boston College,Virginia,27,24,13,13,False
401540514,5,Morehead State,Drake,9,16,10,10,False
