game_id,week,home_team,away_team,home_points,away_points,home_drives,away_drives,neutral
401281951,1,South Carolina,Eastern Illinois,46,0,10,11,False
401282173,1,Middle Tennessee,Monmouth,50,15,13,13,False
401300998,1,SMU,Abilene Christian,56,9,13,13,False
401281944,1,Auburn,Akron,60,10,11,11,False
401287893,1,Texas State,Baylor,20,29,12,11,False
401287886,1,Houston,Texas Tech,21,38,14,12,True
401282611,1,Ohio,Syracuse,9,29,7,8,False
401282819,1,Purdue,Oregon State,30,21,13,13,False
401281946,1,Clemson,Georgia,3,10,11,10,True
401282175,1,North Texas,Northwestern State,44,14,12,12,False
401282610,1,Georgia Tech,Northern Illinois,21,22,13,11,False
401281945,1,Florida,Florida Atlantic,35,14,12,11,False
401282613,1,Virginia,William & Mary,43,0,12,12,False
401282179,1,Illinois,UTSA,30,37,13,13,False
401282054,1,Vanderbilt,East Tennessee State,3,23,11,12,False
401282053,1,Texas A&M,Kent State,41,10,12,14,False
401309839,1,Washington,Montana,7,13,13,13,False
401287891,1,TCU,Duquesne,45,3,10,8,False
401282177,1,South Alabama,Southern Miss,31,7,11,10,False
401281948,1,UCLA,LSU,38,27,13,12,False
401282178,1,UTEP,Bethune-Cookman,38,28,12,11,False
401310699,1,San Diego State,New Mexico State,28,10,15,16,False
401309837,1,California,Nevada,17,22,11,12,False
401309841,1,Arizona,BYU,16,24,11,12,True
401309840,1,Washington State,Utah State,23,26,11,11,False
401310698,1,Hawai'i,Portland State,49,35,13,14,False
401282614,1,Florida State,Notre Dame,38,41,15,15,False
401282055,1,Ole Miss,Louisville,43,24,12,10,True
401287896,2,Coastal Carolina,Kansas,49,22,10,11,False
401282616,2,Duke,North Carolina A&T,45,17,11,9,False
401282191,2,Boise State,UTEP,54,13,14,15,False
401310701,2,Utah State,North Dakota,48,24,13,14,False
401282624,2,Virginia,Illinois,42,14,14,13,False
401282193,2,Army,Western Kentucky,38,35,10,9,False
401309545,2,Kent State,VMI,60,10,11,12,False
401282065,2,East Carolina,South Carolina,17,20,15,15,False
401282625,2,Wake Forest,Norfolk State,41,16,11,11,False
401282804,2,Northwestern,Indiana State,24,6,12,11,False
401282790,2,Minnesota,Miami (OH),31,26,11,11,False
401282618,2,Georgia Tech,Kennesaw State,45,17,12,13,False
401282066,2,Tennessee,Pittsburgh,34,41,15,14,False
401287899,2,Oklahoma State,Tulsa,28,23,12,12,False
401282783,2,Michigan State,Youngstown State,42,14,11,12,False
401282809,2,Ohio State,Oregon,28,35,13,12,False
401282058,2,Auburn,Alabama State,62,0,11,14,False
401301000,2,Tulane,Morgan State,69,20,14,12,False
401282059,2,South Florida,Florida,20,42,14,15,False
401309547,2,Northern Illinois,Wyoming,43,50,13,12,False
401282186,2,Virginia Tech,Middle Tennessee,35,14,10,10,False
401282622,2,Syracuse,Rutgers,7,17,13,14,False
401309753,2,Ohio,Duquesne,26,28,9,9,False
401282705,2,Notre Dame,Toledo,32,29,15,13,False
401309548,2,Central Michigan,Robert Morris,45,0,13,11,False
401282820,2,UConn,Purdue,0,49,12,12,False
401282797,2,Nebraska,Buffalo,28,3,12,14,False
401282067,2,Colorado,Texas A&M,7,10,13,13,True
401282816,2,Penn State,Ball State,44,13,11,13,False
401301004,2,Navy,Air Force,3,23,11,13,False
401300999,2,Akron,Temple,24,45,13,10,False
401282183,2,Florida Atlantic,Georgia Southern,38,6,11,10,False
401287900,2,TCU,California,34,32,13,12,False
401301002,2,Cincinnati,Murray State,42,7,13,12,False
401282060,2,Georgia,UAB,56,7,13,14,False
401282623,2,Massachusetts,Boston College,28,45,11,11,False
401309546,2,Bowling Green,South Alabama,19,22,13,14,False
401282056,2,Alabama,Mercer,48,14,12,13,False
401282754,2,Iowa State,Iowa,17,27,15,15,False
401287902,2,West Virginia,Long Island University,66,0,12,13,False
401309544,2,Western Michigan,Illinois State,28,0,12,12,False
401282615,2,Clemson,South Carolina State,49,3,15,14,False
401309845,2,Washington State,Portland State,44,24,14,13,False
401282192,2,UTSA,Lamar,54,0,9,11,False
401282181,2,Charlotte,Gardner-Webb,38,10,12,12,False
401282185,2,Marshall,North Carolina Central,44,10,16,12,False
401282189,2,Rice,Houston,7,44,11,11,False
401301001,2,UCF,Bethune-Cookman,63,14,11,11,False
401282187,2,SMU,North Texas,35,12,17,17,False
401287895,2,Baylor,Texas Southern,66,7,10,10,False
401282190,2,Southern Miss,Grambling,37,0,14,13,False
401287897,2,Kansas State,Southern Illinois,31,23,13,12,False
401282825,2,Wisconsin,Eastern Michigan,34,7,11,10,False
401282620,2,Miami,App State,25,23,13,13,False
401310700,2,New Mexico,New Mexico State,34,25,14,16,False
401309603,2,Louisiana,Nicholls,27,24,11,12,False
401301003,2,Arkansas State,Memphis,50,55,17,14,False
401282188,2,Old Dominion,Hampton,47,7,11,10,False
401282057,2,Arkansas,Texas,40,21,13,12,False
401287898,2,Oklahoma,Western Carolina,76,0,14,14,False
401282619,2,Louisville,Eastern Kentucky,30,3,11,12,False
401286295,2,Troy,Liberty,13,21,9,9,False
401282182,2,Florida International,Texas State,17,23,14,15,False
401287901,2,Texas Tech,Stephen F. Austin,28,22,10,11,False
401282184,2,Louisiana Tech,SE Louisiana,45,42,11,12,False
401282064,2,Mississippi State,NC State,24,10,13,14,False
401282063,2,Ole Miss,Austin Peay,54,17,13,14,False
401282724,2,Indiana,Idaho,56,14,12,13,False
401282061,2,Kentucky,Missouri,35,28,12,11,False
401286207,2,Maryland,Howard,62,0,13,13,False
401282621,2,North Carolina,Georgia State,59,17,14,14,False
401282062,2,LSU,McNeese,34,7,15,15,False
401282617,2,Florida State,Jacksonville State,17,20,12,13,False
401282773,2,Michigan,Washington,31,10,11,11,False
401309846,2,Arizona,San Diego State,14,38,15,15,False
401282068,2,Colorado State,Vanderbilt,21,24,15,14,False
401310702,2,Fresno State,Cal Poly,63,10,14,16,False
401309848,2,BYU,Utah,26,17,11,11,False
401310703,2,Nevada,Idaho State,49,10,9,11,False
401309843,2,USC,Stanford,28,42,11,10,False
401309847,2,Arizona State,UNLV,37,10,11,11,False
401309844,2,Oregon State,Hawai'i,45,27,11,11,False
401309606,3,Louisiana,Ohio,49,14,12,12,False
401282626,3,Louisville,UCF,42,35,13,15,False
401282715,3,Illinois,Maryland,17,20,13,13,False
401309552,3,Buffalo,Coastal Carolina,25,28,9,10,False
401282798,3,Oklahoma,Nebraska,23,16,9,9,False
401282634,3,Temple,Boston College,3,28,11,11,False
401282774,3,Michigan,Northern Illinois,63,10,11,12,False
401282636,3,West Virginia,Virginia Tech,27,21,13,12,False
401282629,3,Miami,Michigan State,17,38,13,12,False
401282079,3,Texas A&M,New Mexico,34,0,13,13,False
401286189,3,Army,UConn,52,21,10,10,False
401282077,3,Missouri,Southeast Missouri State,59,28,11,11,False
401282073,3,Kentucky,Chattanooga,28,23,11,12,False
401282632,3,Pittsburgh,Western Michigan,41,44,14,15,False
401282725,3,Indiana,Cincinnati,24,38,14,15,False
401282078,3,Tennessee,Tennessee Tech,56,0,14,15,False
401282633,3,Syracuse,UAlbany,62,24,14,14,False
401282791,3,Colorado,Minnesota,0,30,11,13,False
401287905,3,Kansas State,Nevada,38,17,10,10,False
401282706,3,Notre Dame,Purdue,27,13,14,14,False
401282635,3,Wake Forest,Florida State,35,14,13,13,False
401287904,3,Kansas,Baylor,7,45,12,12,False
401282199,3,Louisiana Tech,SMU,37,39,12,13,False
401309550,3,Akron,Bryant,35,14,10,10,False
401286300,3,Massachusetts,Eastern Michigan,28,42,11,11,False
401309604,3,App State,Elon,44,10,13,13,False
401308843,3,Miami (OH),Long Island University,42,7,10,10,False
401309852,3,Washington State,USC,14,45,13,13,False
401282755,3,Iowa,Kent State,30,7,12,13,False
401282627,3,Clemson,Georgia Tech,14,8,9,11,False
401282810,3,Ohio State,Tulsa,41,20,11,14,False
401282071,3,Florida,Alabama,29,31,10,10,False
401282823,3,Rutgers,Delaware,45,13,10,11,False
401309851,3,Oregon State,Idaho,42,0,10,9,False
401309553,3,Toledo,Colorado State,6,22,15,13,False
401309849,3,California,Sacramento State,42,30,12,12,False
401282076,3,Memphis,Mississippi State,31,29,11,13,False
401282628,3,Duke,Northwestern,30,23,16,14,False
401309549,3,Wyoming,Ball State,45,12,11,13,False
401282069,3,Arkansas,Georgia Southern,45,10,13,13,False
401309605,3,Washington,Arkansas State,52,3,14,15,False
401309551,3,Bowling Green,Murray State,27,10,10,11,False
401282201,3,Liberty,Old Dominion,45,17,12,13,False
401282200,3,Marshall,East Carolina,38,42,15,16,False
401282194,3,UTSA,Middle Tennessee,27,13,15,15,False
401282198,3,Florida Atlantic,Fordham,45,14,15,17,False
401282197,3,Texas Tech,Florida International,54,21,12,14,False
401301006,3,South Florida,Florida A&M,38,17,14,15,False
401309609,3,Texas State,Incarnate Word,34,42,12,12,False
401282072,3,Georgia,South Carolina,40,13,13,12,False
401309856,3,San Diego State,Utah,33,31,17,15,False
401282203,3,Southern Miss,Troy,9,21,15,16,False
401301005,3,Houston,Grambling,45,0,13,14,False
401282196,3,Georgia State,Charlotte,20,9,12,11,False
401310704,3,Air Force,Utah State,45,49,13,13,False
401309850,3,Oregon,Stony Brook,48,7,12,12,False
401282630,3,NC State,Furman,45,7,13,13,False
401282195,3,North Texas,UAB,6,40,13,14,False
401282074,3,LSU,Central Michigan,49,21,13,12,False
401282631,3,North Carolina,Virginia,59,39,12,12,False
401282070,3,Penn State,Auburn,28,20,11,12,False
401282202,3,Texas,Rice,58,0,11,12,False
401282075,3,Ole Miss,Tulane,61,21,15,13,False
401309607,3,UL Monroe,Jackson State,12,7,12,13,False
401282080,3,Vanderbilt,Stanford,23,41,12,12,False
401319455,3,New Mexico State,South Carolina State,43,35,13,13,False
401309608,3,South Alabama,Alcorn State,28,21,12,13,False
401287903,3,Boise State,Oklahoma State,20,21,13,13,False
401309853,3,Arizona,Northern Arizona,19,21,16,16,False
401309854,3,BYU,Arizona State,27,17,12,11,False
401287906,3,UNLV,Iowa State,3,48,9,11,False
401309855,3,UCLA,Fresno State,37,40,14,14,False
401310705,3,Hawai'i,San José State,13,17,17,16,False
401282208,4,App State,Marshall,31,30,11,13,False
401282204,4,Charlotte,Middle Tennessee,42,39,12,12,False
401282638,4,Virginia,Wake Forest,17,37,11,10,False
401282637,4,Syracuse,Liberty,24,21,12,12,False
401310707,4,Fresno State,UNLV,38,30,14,14,False
401287911,4,Texas,Texas Tech,70,35,11,13,False
401282644,4,Pittsburgh,New Hampshire,77,7,13,15,False
401282645,4,Virginia Tech,Richmond,21,10,11,12,False
401282088,4,Vanderbilt,Georgia,0,62,14,15,False
401308834,4,Army,Miami (OH),23,10,11,10,False
401282206,4,Central Michigan,Florida International,31,27,16,15,False
401301010,4,Temple,Wagner,41,7,12,13,False
401282792,4,Minnesota,Bowling Green,10,14,13,13,False
401310706,4,Utah State,Boise State,3,27,13,14,False
401282707,4,Wisconsin,Notre Dame,13,41,17,15,True
401282086,4,Boston College,Missouri,41,34,10,11,False
401282817,4,Penn State,Villanova,38,17,13,13,False
401282085,4,Mississippi State,LSU,25,28,11,11,False
401287910,4,TCU,SMU,34,42,11,12,False
401282805,4,Northwestern,Ohio,35,6,13,13,False
401282642,4,Miami,Central Connecticut,69,0,13,12,False
401286301,4,Coastal Carolina,Massachusetts,53,3,9,9,False
401309555,4,Ball State,Toledo,12,22,12,11,False
401309554,4,Western Michigan,San José State,23,3,13,13,False
401309557,4,Eastern Michigan,Texas State,59,21,12,14,False
401309556,4,Northern Illinois,Maine,41,14,13,13,False
401309861,4,Utah,Washington State,24,13,11,12,False
401282765,4,Maryland,Kent State,37,16,13,13,False
401286190,4,UConn,Wyoming,22,24,12,12,False
401310709,4,San Diego State,Towson,48,21,12,13,False
401282775,4,Michigan,Rutgers,20,13,11,11,False
401287907,4,Baylor,Iowa State,31,29,11,11,False
401282643,4,NC State,Clemson,27,21,14,14,False
401282640,4,Florida State,Louisville,23,31,14,14,False
401282082,4,Arkansas,Texas A&M,20,10,13,12,True
401282716,4,Purdue,Illinois,13,9,12,11,False
401282756,4,Iowa,Colorado State,24,14,15,15,False
401282213,4,Memphis,UTSA,28,31,12,14,False
401282083,4,Auburn,Georgia State,34,24,12,15,False
401282639,4,Duke,Kansas,52,33,14,15,False
401301011,4,Tulsa,Arkansas State,41,34,12,12,False
401301007,4,East Carolina,Charleston Southern,31,28,14,15,False
401282209,4,Old Dominion,Buffalo,34,35,15,13,False
401309858,4,Stanford,UCLA,24,35,19,30,False
401309610,4,Georgia Southern,Louisiana,20,28,14,13,False
401282210,4,Rice,Texas Southern,48,34,13,14,False
401301008,4,Houston,Navy,28,20,10,10,False
401282205,4,Louisiana Tech,North Texas,24,17,13,12,False
401282784,4,Michigan State,Nebraska,23,20,13,14,False
401282087,4,South Carolina,Kentucky,10,16,10,11,False
401287909,4,Oklahoma State,Kansas State,31,20,13,13,False
401282084,4,Florida,Tennessee,38,14,10,11,False
401282081,4,Alabama,Southern Miss,63,14,13,13,False
401282641,4,Georgia Tech,North Carolina,45,22,14,13,True
401282811,4,Ohio State,Akron,59,7,12,14,False
401287908,4,Oklahoma,West Virginia,16,13,9,9,False
401309611,4,UL Monroe,Troy,29,16,13,14,False
401282214,4,Western Kentucky,Indiana,31,33,9,10,False
401282211,4,Tulane,UAB,21,28,12,11,False
401282207,4,Air Force,Florida Atlantic,31,7,11,11,False
401310708,4,New Mexico State,Hawai'i,21,41,13,13,False
401282212,4,UTEP,New Mexico,20,13,14,14,False
401309857,4,Washington,California,31,24,10,11,False
401301009,4,BYU,South Florida,35,27,9,9,False
401309860,4,USC,Oregon State,27,45,12,12,False
401309862,4,Arizona State,Colorado,35,13,11,10,False
401309859,4,Oregon,Arizona,41,19,11,12,False
401282646,5,Miami,Virginia,28,30,14,14,False
401301012,5,Tulsa,Houston,10,45,14,13,False
401282759,5,Maryland,Iowa,14,51,14,14,False
401309912,5,Utah State,BYU,20,34,11,12,False
401282219,5,Illinois,Charlotte,24,14,9,8,False
401282093,5,Missouri,Tennessee,24,62,11,11,False
401282090,5,Georgia,Arkansas,37,0,9,10,False
401282649,5,Georgia Tech,Pittsburgh,21,52,13,13,False
401301015,5,Temple,Memphis,34,31,12,11,False
401287915,5,TCU,Texas,27,32,11,12,False
401282793,5,Purdue,Minnesota,13,20,11,12,False
401282776,5,Wisconsin,Michigan,17,38,13,15,False
401282650,5,North Carolina,Duke,38,7,13,14,False
401309561,5,Buffalo,Western Michigan,17,24,10,10,False
401286302,5,Massachusetts,Toledo,7,45,14,15,False
401282651,5,Wake Forest,Louisville,37,34,13,12,False
401309612,5,Georgia State,App State,16,45,14,14,False
401309867,5,Colorado,USC,14,37,12,13,False
401309558,5,Northern Illinois,Eastern Michigan,27,20,11,11,False
401282708,5,Notre Dame,Cincinnati,13,24,12,14,False
401309614,5,Coastal Carolina,UL Monroe,59,6,11,11,False
401309562,5,Kent State,Bowling Green,27,20,12,11,False
401301013,5,Navy,UCF,34,30,10,11,False
401309560,5,Akron,Ohio,17,34,11,11,False
401309864,5,Stanford,Oregon,31,24,13,12,False
401287913,5,Kansas State,Oklahoma,31,37,9,9,False
401308835,5,Miami (OH),Central Michigan,28,17,12,12,False
401310711,5,Boise State,Nevada,31,41,12,13,False
401301014,5,East Carolina,Tulane,52,29,12,12,False
401282813,5,Rutgers,Ohio State,13,52,13,12,False
401287916,5,West Virginia,Texas Tech,20,23,9,9,False
401282215,5,Florida Atlantic,Florida International,58,21,13,14,False
401282089,5,Alabama,Ole Miss,42,21,10,10,False
401282094,5,South Carolina,Troy,23,14,8,12,False
401282648,5,Florida State,Syracuse,33,30,13,14,False
401309613,5,Georgia Southern,Arkansas State,59,33,16,17,False
401301016,5,SMU,South Florida,41,17,11,12,False
401309559,5,Ball State,Army,28,16,12,12,False
401309863,5,California,Washington State,6,21,11,13,False
401282220,5,NC State,Louisiana Tech,34,27,13,13,False
401282222,5,UTSA,UNLV,24,17,11,11,False
401282091,5,Kentucky,Florida,20,13,11,12,False
401282218,5,Rice,Southern Miss,24,19,11,12,False
401310710,5,New Mexico,Air Force,10,38,9,10,False
401282095,5,Texas A&M,Mississippi State,22,26,10,11,False
401287912,5,Iowa State,Kansas,59,7,12,12,False
401287914,5,Oklahoma State,Baylor,24,14,14,13,False
401282221,5,UAB,Liberty,12,36,12,11,False
401282216,5,Middle Tennessee,Marshall,34,28,16,16,False
401282096,5,Vanderbilt,UConn,30,28,12,13,False
401282223,5,Michigan State,Western Kentucky,48,31,11,13,False
401282729,5,Penn State,Indiana,24,0,13,13,False
401282647,5,Clemson,Boston College,19,13,14,13,False
401282800,5,Nebraska,Northwestern,56,7,11,11,False
401309615,5,South Alabama,Louisiana,18,20,10,10,False
401282092,5,LSU,Auburn,19,24,13,11,False
401309865,5,Oregon State,Washington,27,24,12,12,False
401282217,5,UTEP,Old Dominion,28,21,11,10,False
401310713,5,San José State,New Mexico State,37,31,10,10,False
401309866,5,UCLA,Arizona State,23,42,12,11,False
401310712,5,Hawai'i,Fresno State,27,24,14,13,False
401301017,6,Tulane,Houston,22,40,14,13,False
401309616,6,Arkansas State,Coastal Carolina,20,52,13,13,False
401282224,6,Florida International,Charlotte,33,45,12,11,False
401301018,6,Cincinnati,Temple,52,3,14,11,False
401309868,6,Arizona State,Stanford,28,10,11,11,False
401282102,6,Tennessee,South Carolina,45,20,13,12,False
401282769,6,Ohio State,Maryland,66,17,11,12,False
401282788,6,Rutgers,Michigan State,13,31,13,14,False
401282098,6,Florida,Vanderbilt,42,0,14,13,False
401309564,6,Toledo,Northern Illinois,20,22,12,11,False
401287918,6,Texas,Oklahoma,48,55,16,16,True
401287917,6,Baylor,West Virginia,45,20,13,13,False
401282100,6,Ole Miss,Arkansas,52,51,12,13,False
401309566,6,Bowling Green,Akron,20,35,11,10,False
401282652,6,Duke,Georgia Tech,27,31,14,15,False
401282226,6,Marshall,Old Dominion,20,13,11,13,False
401282653,6,Louisville,Virginia,33,34,14,13,False
401308836,6,Eastern Michigan,Miami (OH),13,12,12,12,False
401310715,6,Colorado State,San José State,32,14,13,11,False
401301021,6,Navy,SMU,24,31,11,13,False
401309567,6,Ohio,Central Michigan,27,30,11,11,False
401282718,6,Illinois,Wisconsin,0,24,9,10,False
401282225,6,UAB,Florida Atlantic,31,14,12,13,False
401282655,6,Syracuse,Wake Forest,37,40,14,15,False
401282654,6,North Carolina,Florida State,25,35,9,9,False
401282229,6,Liberty,Middle Tennessee,41,13,14,13,False
401282097,6,Auburn,Georgia,10,34,12,12,False
401309913,6,BYU,Boise State,17,26,9,11,False
401286191,6,Massachusetts,UConn,27,13,14,13,False
401309563,6,Western Michigan,Ball State,20,45,13,12,False
401282101,6,Missouri,North Texas,48,35,13,14,False
401309869,6,Washington State,Oregon State,31,24,10,10,False
401282758,6,Iowa,Penn State,23,20,16,16,False
401301019,6,UCF,East Carolina,20,16,12,12,False
401310714,6,Air Force,Wyoming,24,14,11,11,False
401282227,6,Southern Miss,UTEP,13,26,13,12,False
401282228,6,Western Kentucky,UTSA,46,52,13,13,False
401309619,6,Texas State,South Alabama,33,31,11,11,False
401287919,6,Texas Tech,TCU,31,52,12,11,False
401309565,6,Kent State,Buffalo,48,38,13,13,False
401309617,6,Troy,Georgia Southern,27,24,15,15,False
401282778,6,Nebraska,Michigan,29,32,13,13,False
401282099,6,Kentucky,LSU,42,21,11,10,False
401282656,6,Virginia Tech,Notre Dame,29,32,13,13,False
401282103,6,Texas A&M,Alabama,41,38,15,12,False
401309618,6,UL Monroe,Georgia State,21,55,12,13,False
401309871,6,USC,Utah,26,42,12,12,False
401301020,6,Tulsa,Memphis,35,29,14,15,False
401310716,6,San Diego State,New Mexico,31,7,14,12,False
401309870,6,Arizona,UCLA,16,34,11,10,False
401310717,6,Nevada,New Mexico State,55,28,18,18,False
401309620,7,Louisiana,App State,41,13,11,10,False
401301022,7,Memphis,Navy,35,17,9,10,False
401309621,7,South Alabama,Georgia Southern,41,14,12,12,False
401282657,7,Syracuse,Clemson,14,17,12,12,False
401282231,7,North Texas,Marshall,21,49,14,14,False
401310723,7,San José State,San Diego State,13,19,14,13,False
401309872,7,Oregon,California,24,17,10,10,False
401309571,7,Buffalo,Ohio,27,26,10,10,False
401282731,7,Indiana,Michigan State,15,20,14,13,False
401282104,7,Arkansas,Auburn,23,38,12,12,False
401282106,7,LSU,Florida,49,42,13,14,False
401286192,7,UConn,Yale,21,15,17,18,False
401301024,7,South Florida,Tulsa,31,32,11,14,False
401282108,7,Missouri,Texas A&M,14,35,12,12,False
401282796,7,Minnesota,Nebraska,30,23,13,12,False
401287924,7,Texas,Oklahoma State,24,32,15,14,False
401282807,7,Northwestern,Rutgers,21,7,14,13,False
401301023,7,Cincinnati,UCF,56,21,15,14,False
401282660,7,Virginia,Duke,48,0,13,13,False
401309568,7,Eastern Michigan,Ball State,31,38,10,10,False
401308837,7,Miami (OH),Akron,34,21,11,11,False
401309622,7,Texas State,Troy,28,31,12,11,False
401282232,7,Old Dominion,Western Kentucky,20,43,13,14,False
401287920,7,Baylor,BYU,38,24,12,10,False
401282661,7,Virginia Tech,Pittsburgh,7,28,14,13,False
401282234,7,Southern Miss,UAB,0,34,12,10,False
401309875,7,Colorado,Arizona,34,0,11,12,False
401282105,7,Georgia,Kentucky,30,13,11,10,False
401309572,7,Western Michigan,Kent State,64,31,14,14,False
401282760,7,Iowa,Purdue,7,24,11,10,False
401309569,7,Central Michigan,Toledo,26,23,14,14,False
401282659,7,North Carolina,Miami,45,42,15,13,False
401310721,7,Wyoming,Fresno State,0,17,13,13,False
401309570,7,Northern Illinois,Bowling Green,34,26,11,12,False
401282109,7,South Carolina,Vanderbilt,21,20,14,14,False
401287921,7,Kansas,Texas Tech,14,41,10,10,False
401282233,7,UTSA,Rice,45,0,11,14,False
401286296,7,UL Monroe,Liberty,31,28,14,13,False
401310719,7,New Mexico,Colorado State,7,36,14,15,False
401310720,7,UNLV,Utah State,24,28,13,12,False
401282107,7,Mississippi State,Alabama,9,49,11,11,False
401282658,7,Boston College,NC State,7,33,11,11,False
401287922,7,Kansas State,Iowa State,20,33,9,9,False
401309873,7,Washington State,Stanford,34,31,13,12,False
401287923,7,Oklahoma,TCU,52,31,12,14,False
401282110,7,Tennessee,Ole Miss,26,31,13,13,False
401282826,7,Wisconsin,Army,20,14,10,10,False
401309874,7,Washington,UCLA,17,24,8,9,False
401282230,7,UTEP,Louisiana Tech,19,3,14,13,False
401310718,7,Boise State,Air Force,17,24,10,10,False
401309876,7,Utah,Arizona State,35,21,10,11,False
401310722,7,Nevada,Hawai'i,34,17,16,14,False
401309623,8,App State,Coastal Carolina,30,27,11,10,False
401301025,8,SMU,Tulane,55,26,12,14,False
401309624,8,Arkansas State,Louisiana,27,28,11,11,False
401282235,8,Charlotte,Florida Atlantic,9,38,11,11,False
401310729,8,UNLV,San José State,20,27,11,9,False
401282239,8,UConn,Middle Tennessee,13,44,12,12,False
401301026,8,UCF,Memphis,24,7,14,13,False
401310725,8,Utah State,Colorado State,26,24,14,13,False
401309877,8,Arizona,Washington,16,21,12,11,False
401282662,8,Army,Wake Forest,56,70,12,11,False
401301027,8,Navy,Cincinnati,20,27,11,11,False
401309574,8,Bowling Green,Eastern Michigan,24,55,12,11,False
401309577,8,Central Michigan,Northern Illinois,38,39,11,11,False
401282717,8,Penn State,Illinois,18,20,13,14,False
401282663,8,Florida State,Massachusetts,59,3,11,12,False
401282112,8,Arkansas,Arkansas-Pine Bluff,45,3,13,14,False
401287928,8,Texas Tech,Kansas State,24,25,10,9,False
401282779,8,Michigan,Northwestern,33,7,12,13,False
401287926,8,Kansas,Oklahoma,23,35,9,8,False
401282668,8,Virginia Tech,Syracuse,36,41,13,12,False
401309576,8,Ohio,Kent State,27,34,12,12,False
401309625,8,Georgia State,Texas State,28,16,12,11,False
401282821,8,Purdue,Wisconsin,13,30,13,14,False
401282238,8,UAB,Rice,24,30,12,11,False
401282767,8,Minnesota,Maryland,34,16,10,9,False
401282113,8,Ole Miss,LSU,31,17,11,11,False
401309879,8,UCLA,Oregon,31,34,12,11,False
401282666,8,Pittsburgh,Clemson,27,17,10,11,False
401309881,8,Washington State,BYU,19,21,9,9,False
401310726,8,Wyoming,New Mexico,3,14,11,10,False
401309575,8,Akron,Buffalo,10,45,12,12,False
