game_id,week,home_team,away_team,home_points,away_points,home_drives,away_drives,neutral
401767080,1,Southern Utah,Idaho State,46,24,13,11,False
401757223,1,New Mexico State,Bryant,19,3,14,13,False
401754521,1,SMU,East Texas A&M,42,13,11,14,False
401760361,1,Fresno State,Georgia Southern,42,14,11,10,False
401767156,1,Utah Tech,UC Davis,24,31,15,16,False
401756850,1,Arizona State,Northern Arizona,38,19,14,13,False
401752947,1,Washington State,Idaho,13,10,11,11,False
401756849,1,Arizona,Hawai'i,40,6,12,12,False
401752936,1,Oregon State,California,15,34,14,10,False
401752800,1,UCLA,Utah,10,43,8,9,False
401752805,1,Washington,Colorado State,38,21,11,10,False
401752680,1,South Carolina,Virginia Tech,24,11,10,11,True
401754522,1,Miami,Notre Dame,27,24,11,12,False
401754523,1,North Carolina,TCU,14,48,11,10,False
401754528,2,Louisville,James Madison,28,14,11,13,False
401752817,2,Northwestern,Western Illinois,42,7,12,12,False
401752826,2,Maryland,Northern Illinois,20,9,12,11,False
401760363,2,Boise State,Eastern Washington,51,14,15,14,False
401767750,2,Duquesne,Lincoln (PA),55,14,18,17,False
401767612,2,Dayton,Thomas More,38,0,10,11,False
401767741,2,Central Connecticut,American International,34,7,12,11,False
401754525,2,SMU,Baylor,45,48,13,12,False
401752811,2,Penn State,Florida International,34,0,12,12,False
401754618,2,Syracuse,UConn,27,20,14,13,False
401752813,2,Minnesota,Northwestern State,66,0,11,13,False
401752693,2,Texas,San José State,38,7,14,15,False
401752825,2,Duke,Illinois,19,45,10,12,False
401754621,2,Florida State,East Texas A&M,77,3,12,13,False
401757227,2,Jacksonville State,Liberty,34,24,11,11,False
401754524,2,NC State,Virginia,35,31,11,10,False
401756885,2,Texas Tech,Kent State,62,14,14,15,False
401752822,2,Iowa State,Iowa,16,13,10,10,False
401754529,2,Pittsburgh,Central Michigan,45,17,11,11,False
401752812,2,Indiana,Kennesaw State,56,9,13,12,False
401752694,2,Texas A&M,Utah State,44,22,14,14,False
401767626,2,Marist,Bucknell,23,34,11,12,False
401767771,2,Stonehill,Lafayette,26,42,10,11,False
401767719,2,Georgetown,Wagner,31,20,14,16,False
401767332,2,Delaware State,UAlbany,37,32,12,13,False
401767587,2,VMI,Ferrum,42,7,13,14,False
401754620,2,Wake Forest,Western Carolina,42,10,16,15,False
401767565,2,Furman,Presbyterian,38,39,14,15,False
401762462,2,Temple,Howard,55,7,11,11,False
401767224,2,Tennessee State,North Dakota State,3,59,17,17,False
401760366,2,New Mexico,Idaho State,32,22,9,8,False
401761596,2,App State,Lindenwood,20,13,12,13,False
401762458,2,Navy,UAB,38,24,10,10,False
401754637,2,Clemson,Troy,27,16,11,10,False
401752824,2,Oregon,Oklahoma State,69,3,12,15,False
401761603,2,UTSA,Texas State,36,43,13,14,False
401754622,2,Georgia Tech,Gardner-Webb,59,12,12,13,False
401752937,2,Oregon State,Fresno State,27,36,8,7,False
401752815,2,Ohio State,Grambling,70,0,11,13,False
401752692,2,Tennessee,East Tennessee State,72,17,15,15,False
401756880,2,Cincinnati,Bowling Green,34,20,11,10,False
401762794,2,Buffalo,Saint Francis,45,6,11,11,False
401752686,2,Kentucky,Ole Miss,23,30,14,14,False
401762816,2,Massachusetts,Bryant,26,27,9,11,False
401752818,2,Rutgers,Miami (OH),45,17,9,10,False
401756881,2,Colorado,Delaware,31,7,11,11,False
401752689,2,Missouri,Kansas,42,31,12,10,False
401752685,2,Georgia,Austin Peay,28,6,11,11,False
401762461,2,Western Michigan,North Texas,30,33,9,9,False
401767089,2,Idaho,St. Thomas (MN),37,30,15,15,False
401760367,2,Wyoming,Northern Iowa,31,7,10,10,False
401756883,2,Ohio,West Virginia,17,10,13,14,False
401752820,2,Wisconsin,Middle Tennessee,42,10,8,9,False
401752684,2,Florida,South Florida,16,18,10,11,False
401752682,2,Arkansas,Arkansas State,56,14,12,11,True
401760365,2,Nevada,Sacramento State,20,17,10,10,False
401761602,2,Southern Miss,Jackson State,38,20,11,12,False
401767112,2,Northern Arizona,Utah Tech,38,31,13,12,False
401762459,2,East Carolina,Campbell,56,3,12,12,False
401756887,2,Utah,Cal Poly,63,9,12,13,False
401754530,2,California,Texas Southern,35,3,10,9,False
401767180,2,Hampton,Elizabeth City State,27,20,10,10,False
401761599,2,Old Dominion,North Carolina Central,54,6,14,13,False
401757228,2,Marshall,Missouri State,20,21,9,9,False
401767277,2,Eastern Kentucky,Houston Christian,20,10,17,17,False
401767652,2,Stetson,Warner,59,13,17,13,False
401767257,2,Fordham,Monmouth,28,49,18,17,False
401767317,2,Stony Brook,Rhode Island,17,31,17,15,False
401767149,2,Elon,Davidson,55,7,13,13,False
401767593,2,Wofford,Richmond,10,14,13,16,False
401762460,2,Florida Atlantic,Florida A&M,56,14,12,13,False
401767404,2,Norfolk State,Virginia State,34,31,13,11,False
401767266,2,New Hampshire,Holy Cross,19,16,14,12,False
401767189,2,William & Mary,Maine,28,27,10,9,False
401754641,2,Miami,Bethune-Cookman,45,3,8,9,False
401756882,2,Kansas State,Army,21,24,7,9,False
401752691,2,South Carolina,South Carolina State,38,10,10,12,False
401767328,2,Morgan State,Towson,22,27,11,8,False
401767437,2,Illinois State,Morehead State,41,13,11,12,False
401767304,2,Tarleton State,Mississippi Valley State,59,3,14,15,False
401761601,2,South Alabama,Tulane,31,33,11,11,False
401767379,2,Central Arkansas,Arkansas-Pine Bluff,41,17,16,15,False
401767216,2,Southeast Missouri State,North Alabama,30,21,18,16,False
401769868,2,Nicholls,West Georgia,10,34,16,16,False
401767656,2,Valparaiso,Adrian,7,10,11,12,False
401767359,2,Southern,Alabama State,7,30,14,14,False
401767455,2,Murray State,SE Louisiana,24,45,18,16,False
401762795,2,Eastern Michigan,Long Island University,23,28,10,10,False
401756886,2,UCF,North Carolina A&T,68,7,12,13,False
401761598,2,Georgia State,Memphis,16,38,7,8,False
401754527,2,Charlotte,North Carolina,3,20,12,11,False
401760364,2,Colorado State,Northern Colorado,21,17,10,13,False
401767127,2,North Dakota,Portland State,50,20,12,10,False
401756884,2,Rice,Houston,9,35,9,8,False
401757232,2,Toledo,Western Kentucky,45,21,12,13,False
401752819,2,Purdue,Southern Illinois,34,17,8,9,False
401752688,2,Mississippi State,Arizona State,24,20,12,12,False
401752816,2,Michigan State,Boston College,42,40,9,11,False
401752814,2,USC,Georgia Southern,59,20,13,14,False
401752695,2,Virginia Tech,Vanderbilt,20,44,10,10,False
401761597,2,Coastal Carolina,Charleston Southern,13,0,11,10,False
401752683,2,Auburn,Ball State,42,3,13,12,False
401752810,2,Nebraska,Akron,68,0,14,13,False
401752687,2,LSU,Louisiana Tech,23,7,11,11,False
401752690,2,Oklahoma,Michigan,24,13,11,12,False
401752681,2,Alabama,UL Monroe,73,0,11,12,False
401767097,2,Montana,Central Washington,42,17,1,1,False
401767238,2,Abilene Christian,Stephen F. Austin,28,20,11,11,False
401761600,2,Louisiana,McNeese,34,10,10,10,False
401752823,2,UNLV,UCLA,30,23,9,9,False
401757231,2,UTEP,UT Martin,42,17,15,14,False
401757229,2,New Mexico State,Tulsa,21,14,9,10,False
401767292,2,San Diego,Southern Utah,30,27,11,11,False
401756879,2,Arizona,Weber State,48,3,7,7,False
401752948,2,Washington State,San Diego State,36,13,14,14,False
401754526,2,BYU,Stanford,27,3,11,11,False
401752821,2,Washington,UC Davis,70,10,9,11,False
401757230,2,Hawai'i,Sam Houston,37,20,11,11,False
401754531,3,Wake Forest,NC State,24,34,12,12,False
401752836,3,Indiana,Indiana State,73,0,13,13,False
401754532,3,Syracuse,Colgate,66,24,15,14,False
401756893,3,Houston,Colorado,36,20,13,12,False
401756888,3,Arizona,Kansas State,23,17,13,12,False
401752837,3,UCLA,New Mexico,10,35,11,9,False
401752703,3,Temple,Oklahoma,3,42,14,14,False
401752831,3,Northwestern,Oregon,14,34,10,10,False
401752838,3,Maryland,Towson,44,17,13,13,False
401752839,3,Michigan,Central Michigan,63,3,12,13,False
401752696,3,Alabama,Wisconsin,38,14,9,10,False
401752828,3,Nebraska,Houston Christian,59,7,11,11,False
401761608,3,Troy,Memphis,7,28,12,14,False
401756891,3,Baylor,Samford,42,7,14,14,False
401754619,3,Virginia,William & Mary,55,16,14,13,False
401754623,3,Georgia Tech,Clemson,24,21,10,9,False
401767733,3,Duquesne,Lehigh,21,35,11,12,False
401762817,3,Kent State,Buffalo,28,31,13,13,False
401767742,3,Central Connecticut,Saint Francis,31,7,14,13,False
401752697,3,Auburn,South Alabama,31,15,8,8,False
401767720,3,Georgetown,Lafayette,37,42,10,12,False
401767627,3,Wagner,Marist,10,21,15,15,False
401767351,3,Howard,Morehouse,38,10,13,13,True
401767232,3,Tennessee Tech,Davidson,72,14,13,14,False
401752702,3,Missouri,Louisiana,52,10,12,11,False
401767648,3,Northern Michigan,St. Thomas (MN),7,20,10,10,False
401769892,3,Hanover,Butler,7,16,11,10,False
401767318,3,Holy Cross,Rhode Island,7,9,9,10,False
401762818,3,Ball State,New Hampshire,34,29,10,11,False
401767120,3,South Dakota,Northern Colorado,24,17,10,9,False
401767150,3,Western Carolina,Elon,31,37,14,16,False
401757168,3,Delaware,UConn,44,41,12,12,False
401767173,3,Eastern Illinois,Illinois State,30,42,15,15,False
401767341,3,Delaware State,Bowie State,36,14,13,14,False
401767421,3,Jackson State,Tuskegee,30,0,11,10,False
401767098,3,Montana,North Dakota,24,23,16,16,False
401767106,3,Montana State,San Diego,41,7,11,11,False
401762467,3,UTSA,Incarnate Word,48,20,14,14,False
401767217,3,North Dakota State,Southeast Missouri State,41,14,12,12,False
401767141,3,Campbell,Furman,24,28,9,9,False
401752705,3,Tennessee,Georgia,41,44,13,14,False
401754638,3,West Virginia,Pittsburgh,31,24,16,15,False
401752834,3,Michigan State,Youngstown State,41,24,10,10,False
401752832,3,Purdue,USC,17,33,9,9,False
401752949,3,North Texas,Washington State,59,10,12,12,False
401752938,3,Texas Tech,Oregon State,45,14,13,13,False
401767322,3,Stony Brook,Fordham,41,18,14,15,False
401754639,3,North Carolina,Richmond,41,6,10,12,False
401762819,3,Toledo,Morgan State,60,0,14,15,False
401754615,3,Missouri State,SMU,10,28,13,13,False
401756892,3,Cincinnati,Northwestern State,70,0,12,13,False
401752833,3,Rutgers,Norfolk State,60,10,10,11,False
401767588,3,Bucknell,VMI,35,28,13,13,False
401752835,3,Penn State,Villanova,52,6,8,9,False
401767161,3,Charleston Southern,Lindenwood,28,35,12,13,False
401756890,3,Arkansas State,Iowa State,16,24,10,10,False
401767090,3,Idaho,Utah Tech,20,6,8,8,False
401752706,3,Texas,UTEP,27,10,13,13,False
401754535,3,Miami,South Florida,49,12,13,13,False
401767225,3,Tennessee State,Alabama A&M,21,23,11,12,False
401767360,3,Alabama State,Miles,37,9,10,11,False
401767060,3,Northern Iowa,Eastern Washington,17,14,12,11,False
401757258,3,Nevada,Middle Tennessee,13,14,13,13,False
401757256,3,Bowling Green,Liberty,23,13,12,12,False
401767030,3,Bryant,Bentley,42,6,9,10,False
401767300,3,West Georgia,East Tennessee State,35,31,12,14,False
401767529,3,Chattanooga,Stetson,63,0,11,12,False
401761606,3,Marshall,Eastern Kentucky,38,7,15,15,False
401767190,3,Maine,Stonehill,10,13,11,12,False
401767388,3,South Carolina State,Bethune-Cookman,55,41,11,12,False
401762464,3,Charlotte,Monmouth,42,35,12,12,False
401757233,3,Florida International,Florida Atlantic,38,28,14,14,False
401767411,3,North Carolina Central,Fayetteville State,49,19,10,13,False
401767762,3,Robert Morris,West Liberty,28,14,11,10,False
401767380,3,Arkansas-Pine Bluff,Lincoln (CA),34,8,11,11,False
401767573,3,Mercer,Wofford,22,21,15,14,False
401757235,3,Kennesaw State,Merrimack,27,13,10,9,False
401752701,3,Mississippi State,Alcorn State,63,0,13,12,False
401767305,3,Central Arkansas,Tarleton State,10,56,16,14,False
401754536,3,Virginia Tech,Old Dominion,26,45,12,11,False
401761607,3,Southern Miss,App State,38,22,12,13,False
401767248,3,Austin Peay,Morehead State,56,7,11,11,False
401761605,3,Georgia State,Murray State,37,21,12,13,False
401767639,3,Presbyterian,Erskine,42,14,11,11,False
401767235,3,UT Martin,Southern Illinois,10,37,11,11,False
401767426,3,SE Louisiana,Mississippi Valley State,56,3,12,13,False
401752700,3,Ole Miss,Arkansas,41,35,10,9,False
401783278,3,UAlbany,New Haven,17,24,12,13,False
401767181,3,North Carolina A&T,Hampton,33,30,13,12,False
401767202,3,Gardner-Webb,The Citadel,23,13,10,11,False
401767159,3,McNeese,Weber State,41,42,14,13,False
401767458,3,Texas Southern,Lamar,7,31,11,10,False
401762466,3,Rice,Prairie View A&M,38,17,10,10,False
401757234,3,Georgia Southern,Jacksonville State,41,34,11,11,False
401767544,3,South Dakota State,Drake,37,21,12,11,False
401767395,3,Grambling,Kentucky State,37,31,9,13,False
401767285,3,North Alabama,Northeastern State,49,21,15,14,False
401752827,3,Ohio State,Ohio,37,9,11,11,False
401752829,3,Illinois,Western Michigan,38,0,11,11,False
401752830,3,Iowa,Massachusetts,47,7,10,12,False
401761604,3,Coastal Carolina,East Carolina,0,38,13,13,False
401752699,3,LSU,Florida,20,10,12,12,False
401757257,3,Louisiana Tech,New Mexico State,49,14,14,15,False
401752698,3,Kentucky,Eastern Michigan,48,23,13,12,False
401752707,3,Notre Dame,Texas A&M,40,41,12,13,False
401752704,3,South Carolina,Vanderbilt,7,31,10,11,False
401767071,3,Cal Poly,Western Oregon,56,7,14,15,False
401754534,3,Tulane,Duke,34,27,12,11,False
401756895,3,Wyoming,Utah,6,31,11,10,False
401767527,3,UT Rio Grande Valley,Langston,80,0,15,16,False
401756894,3,TCU,Abilene Christian,42,21,9,9,False
401762465,3,Tulsa,Navy,23,42,12,12,False
401767524,3,Stephen F. Austin,Sul Ross State,63,0,10,11,False
401762463,3,UAB,Akron,31,28,12,13,False
401767131,3,Sacramento State,Mercyhurst,49,28,11,11,False
401760368,3,Utah State,Air Force,49,30,12,12,False
401760369,3,Fresno State,Southern,56,7,11,11,False
401754533,3,Stanford,Boston College,30,20,11,12,False
401756889,3,Arizona State,Texas State,34,15,10,10,False
401752840,3,California,Minnesota,27,14,12,10,False
401760370,3,Hawai'i,Portland State,23,3,11,12,False
401762468,4,Charlotte,Rice,17,28,12,10,False
401767679,4,Lafayette,Columbia,38,14,11,10,False
401756900,4,Oklahoma State,Tulsa,12,19,12,12,False
401752844,4,Rutgers,Iowa,28,38,11,10,False
401756901,4,Utah,Texas Tech,10,34,15,14,False
401754617,4,Virginia Tech,Wofford,38,6,11,9,False
401762469,4,Army,North Texas,38,45,10,12,False
401762470,4,South Florida,South Carolina State,63,14,12,14,False
401767726,4,Yale,Holy Cross,28,10,12,10,False
401767644,4,Princeton,San Diego,35,42,14,13,False
401767551,4,Brown,Georgetown,46,0,11,11,False
401752845,4,Wisconsin,Maryland,10,27,13,14,False
401754537,4,Clemson,Syracuse,21,34,13,14,False
401774013,4,Morgan State,Central State,27,0,12,14,False
401752708,4,Memphis,Arkansas,32,31,14,13,False
401754636,4,TCU,SMU,35,24,12,12,False
401760376,4,Miami (OH),UNLV,38,41,9,8,False
401754642,4,Louisville,Bowling Green,40,17,11,12,False
401752715,4,Tennessee,UAB,56,24,12,14,False
401767286,4,Illinois State,North Alabama,38,36,15,14,False
401762822,4,Central Michigan,Wagner,49,10,13,13,False
401767342,4,Saint Francis,Delaware State,10,39,11,11,False
401767267,4,Dartmouth,New Hampshire,27,20,11,10,False
401767640,4,Presbyterian,BLUEFIELD,76,3,15,15,False
401767258,4,Monmouth,Villanova,51,33,12,12,False
401767653,4,Stetson,Harvard,7,59,14,13,False
401767772,4,Stonehill,Pennsylvania,21,24,12,11,False
401773491,4,New Haven,Saginaw Valley State,35,28,15,15,False
401767672,4,Colgate,Fordham,44,21,12,11,False
401767589,4,Richmond,VMI,38,14,13,12,False
401767541,4,South Dakota,Drake,42,21,12,11,False
401767613,4,Robert Morris,Dayton,14,17,9,9,False
401767574,4,The Citadel,Mercer,0,38,10,11,False
401767580,4,Western Carolina,Samford,50,35,12,11,False
401767389,4,Bethune-Cookman,Edward Waters,35,9,13,13,False
401767099,4,Montana,Indiana State,63,20,14,14,False
401752841,4,Oregon,Oregon State,41,7,11,11,False
401767107,4,Montana State,Mercyhurst,17,0,6,6,False
401761613,4,Buffalo,Troy,17,21,12,13,False
401762823,4,Ohio,Gardner-Webb,52,35,12,12,False
401752848,4,Notre Dame,Purdue,56,30,13,13,False
401752846,4,Nebraska,Michigan,27,30,12,12,False
401754541,4,Florida State,Kent State,66,10,12,12,False
401761610,4,Eastern Michigan,Louisiana,34,31,13,12,False
401752711,4,Ole Miss,Tulane,45,10,11,11,False
401752714,4,Oklahoma,Auburn,24,17,13,12,False
401762820,4,Western Michigan,Toledo,14,13,13,13,False
401757262,4,Liberty,James Madison,13,31,7,7,False
401754640,4,UCF,North Carolina,34,9,9,9,False
401757169,4,UConn,Ball State,31,25,10,10,False
401767272,4,North Carolina A&T,North Carolina Central,20,62,13,15,False
401767162,4,William & Mary,Charleston Southern,34,7,11,10,False
401767502,4,North Dakota,Valparaiso,58,7,14,15,False
401754538,4,Duke,NC State,45,33,12,12,False
401767405,4,Norfolk State,Sacred Heart,28,31,13,12,False
401767182,4,Howard,Hampton,34,7,11,10,True
401752712,4,Mississippi State,Northern Illinois,38,10,10,10,False
401754542,4,Georgia Tech,Temple,45,24,11,11,False
401767114,4,Northern Arizona,Incarnate Word,31,23,11,11,False
401760375,4,San José State,Idaho,31,28,9,9,False
401767151,4,East Tennessee State,Elon,26,16,13,13,False
401767278,4,West Georgia,Eastern Kentucky,33,12,12,13,False
401767319,4,Rhode Island,Long Island University,28,7,12,12,False
401767329,4,Towson,Youngstown State,28,31,9,10,False
401767031,4,Campbell,Bryant,50,48,16,13,False
401767743,4,Merrimack,Central Connecticut,16,14,13,13,False
401756899,4,Kansas,West Virginia,41,10,13,14,False
401767664,4,Bucknell,Lehigh,24,41,11,12,False
401757261,4,Kennesaw State,Arkansas State,28,21,13,13,False
401762821,4,Akron,Duquesne,51,7,13,14,False
401767081,4,Idaho State,Lincoln (CA),90,0,12,12,False
401767635,4,Morehead State,Kentucky Christian,45,28,10,10,False
401757259,4,Florida International,Delaware,16,38,10,8,False
401757265,4,Missouri State,UT Martin,42,10,11,11,False
401767433,4,Prairie View A&M,Northwestern State,27,24,12,12,False
401767121,4,Houston Christian,Northern Colorado,23,26,11,10,False
401752713,4,Missouri,South Carolina,29,20,11,11,False
401767603,4,Davidson,Greensboro,48,0,12,11,False
401761609,4,Georgia Southern,Maine,45,17,13,11,False
401761611,4,South Alabama,Coastal Carolina,20,38,13,13,False
401760372,4,Air Force,Boise State,37,49,11,11,False
401767210,4,Lindenwood,Stony Brook,30,27,11,11,False
401767306,4,Tarleton State,Chattanooga,52,24,14,14,False
401767310,4,Alabama A&M,Lane College,49,7,15,14,False
401767061,4,Eastern Washington,Western Illinois,52,31,17,17,False
401757260,4,Jacksonville State,Murray State,45,10,13,13,False
401767333,4,UAlbany,Cornell,13,10,12,12,False
401767416,4,Grambling,East Texas A&M,31,28,13,13,False
401757264,4,Middle Tennessee,Marshall,28,42,11,12,False
401767218,4,Southeast Missouri State,Southern Illinois,31,59,11,12,False
401757268,4,Western Kentucky,Nevada,31,16,11,12,False
401752716,4,Vanderbilt,Georgia State,70,21,12,13,False
401756898,4,East Carolina,BYU,13,34,12,10,False
401756896,4,Baylor,Arizona State,24,27,10,11,False
401754539,4,Virginia,Stanford,48,20,12,12,False
401752709,4,Miami,Florida,26,7,12,11,False
401757263,4,Louisiana Tech,Southern Miss,30,20,13,14,False
401752843,4,Indiana,Illinois,63,10,11,12,False
401752842,4,Washington State,Washington,24,59,10,9,False
401752710,4,LSU,SE Louisiana,56,10,10,11,False
401760377,4,Utah State,McNeese,48,7,12,12,False
401767072,4,Stephen F. Austin,Cal Poly,35,17,14,15,False
401767308,4,Utah Tech,Northern Iowa,20,9,10,10,False
401761612,4,Texas State,Nicholls,35,3,10,9,False
401767528,4,UT Rio Grande Valley,Texas Wesleyan,61,13,15,15,False
401752723,4,Texas,Sam Houston,55,0,8,9,False
401767239,4,Abilene Christian,Austin Peay,45,31,15,13,False
401757267,4,UTEP,UL Monroe,25,31,13,14,False
401767132,4,Sacramento State,Central Arkansas,45,16,11,11,False
401767160,4,Weber State,Butler,38,24,16,16,False
401760373,4,Colorado State,UTSA,16,17,13,13,False
401767157,4,UC Davis,Southern Utah,50,34,13,12,False
401756897,4,Colorado,Wyoming,37,20,10,11,False
